Date,50_day_MA,200_day_MA,OBV,Acc/Dist
2020-05-11,,,18684400,-4795059.034578679
2020-05-12,,,1929500,-19719577.590347767
2020-05-13,,,-19135500,-25596064.046523735
2020-05-14,,,2433900,-5016729.559193522
2020-05-15,,,-18939400,13628059.13658569
2020-05-18,,,1489300,18069021.949847594
2020-05-19,,,23354300,6225525.535063274
2020-05-20,,,53938300,27151345.69148123
2020-05-21,,,32950600,9555594.756013203
2020-05-22,,,47053600,21778154.90521
2020-05-26,,,67987200,5404373.231993511
2020-05-27,,,87873500,24817209.250752132
2020-05-28,,,70620000,11260873.430728076
2020-05-29,,,104013900,20755243.260974124
2020-06-01,,,89696200,12164645.10805054
2020-06-02,,,110398600,31322109.23613362
2020-06-03,,,93661300,27842099.095103428
2020-06-04,,,115671400,39518823.995213926
2020-06-05,,,142484500,45156340.93872317
2020-06-08,,,120938300,49607956.56002867
2020-06-09,,,97344200,34169830.77071363
2020-06-10,,,118712000,43882419.016498886
2020-06-11,,,91713800,19455481.349076007
2020-06-12,,,61294000,14956839.246640645
2020-06-15,,,90945700,35946167.752306975
2020-06-16,,,114172300,32290126.964360006
2020-06-17,,,134627100,26254325.23273391
2020-06-18,,,109727400,33159410.157289367
2020-06-19,,,49391300,7878934.260622855
2020-06-22,,,72237300,18504986.66399665
2020-06-23,,,49427700,182334.01872561872
2020-06-24,,,21663200,-7124074.231370585
2020-06-25,,,-243700,-1001071.4933193503
2020-06-26,,,-38721200,-19544429.007469352
2020-06-29,,,-16570900,376965.4684176855
2020-06-30,,,14971200,25347888.637957297
2020-07-01,,,223100,11761126.81405207
2020-07-02,,,15801700,2117224.83813007
2020-07-06,,,36338400,19432563.023980543
2020-07-07,,,20341900,7239470.228154834
2020-07-08,,,33619800,17413442.135650955
2020-07-09,,,12936100,25095877.692651656
2020-07-10,,,30678400,39785736.635363415
2020-07-13,,,11595500,23954673.70567531
2020-07-14,,,35786400,41270259.149605334
