Date,50_day_MA,200_day_MA,OBV,Acc/Dist
2020-05-11,,,14145101,-7902296.21891204
2020-05-12,,,26336829,-656242.2954039555
2020-05-13,,,8302330,-18690741.295403957
2020-05-14,,,-12744540,-9501250.899535112
2020-05-15,,,-31174704,-19740240.133251905
2020-05-18,,,-12372938,-938474.1332519054
2020-05-19,,,9756271,-4995498.714373904
2020-05-20,,,24485947,9734177.285626095
2020-05-21,,,14663436,8424515.099895785
2020-05-22,,,-773609,9956436.45394908
2020-05-25,,,8744083,19474128.45394908
2020-05-26,,,35667517,46397562.45394908
2020-05-27,,,64013014,52224170.62778023
2020-05-28,,,83115756,40516032.74709414
2020-05-29,,,61372150,22831217.22577527
2020-06-02,,,86834218,24550886.58186383
2020-06-03,,,107604205,35526812.17953005
2020-06-04,,,129564342,42422964.341040716
2020-06-05,,,154751895,60349194.010708734
2020-06-08,,,180702938,71510429.90490331
2020-06-09,,,155721227,62784725.969392695
2020-06-10,,,177117830,54388596.06424708
2020-06-11,,,155917301,33188067.06424708
2020-06-12,,,175627739,37796607.93586559
2020-06-15,,,158692139,48341393.6339954
2020-06-16,,,177713089,47910150.237419985
2020-06-17,,,161242710,38027902.23760134
2020-06-18,,,139404093,33580035.30076082
2020-06-19,,,166570910,22999200.3564756
2020-06-22,,,154776401,30029843.30240492
2020-06-23,,,170173183,31920667.14081097
2020-06-24,,,157814660,19562144.14081097
2020-06-25,,,171858435,28726833.410230905
2020-06-26,,,160202998,18781277.94555646
2020-06-29,,,173312899,27903836.84630402
2020-06-30,,,184956817,34790016.35145351
2020-07-01,,,174795791,29383278.364297472
2020-07-02,,,190846790,29033305.900042422
2020-07-03,,,183494900,25912213.65863674
2020-07-06,,,200793604,25912137.28230723
2020-07-07,,,188241737,31915249.365169253
2020-07-08,,,177327545,26996247.11707996
2020-07-09,,,165647903,18855888.014559947
2020-07-10,,,177351989,29400093.7825251
2020-07-13,,,161190466,20112701.474988475
2020-07-14,,,147309411,17656849.92941389
2020-07-15,,,160640068,14735010.802385695
2020-07-16,,,150160425,8118444.511193528
2020-07-17,,,138267499,8708181.414340263
2020-07-20,7.99859998703003,,147380633,17821315.414340265
2020-07-21,8.041239986419678,,121673590,-5089177.2625357285
2020-07-22,8.081019983291625,,109551141,-14649915.677916136
2020-07-23,8.125979976654053,,99810331,-21625616.876313966
2020-07-24,8.17043996810913,,90420687,-20778458.034706485
2020-07-27,8.213339977264404,,81394405,-28402535.85247165
2020-07-28,8.242219972610474,,71665055,-34998697.34747698
2020-07-29,8.26651997566223,,51992536,-43471208.83937462
2020-07-30,8.280839977264405,,29015282,-44595945.414055064
2020-07-31,8.298359975814819,,43372740,-52995933.573631175
2020-08-03,8.321199979782104,,55628884,-40739789.573631175
2020-08-04,8.339579973220825,,45674171,-45451690.64674934
2020-08-05,8.346719970703125,,53549276,-52240565.337243274
2020-08-06,8.346039962768554,,45114500,-56500845.726109535
2020-08-07,8.344059963226318,,38084036,-52587659.95004317
2020-08-10,8.353639965057374,,47809441,-43203472.25227615
2020-08-11,8.359459972381591,,59878673,-35336871.996929824
2020-08-12,8.361599979400635,,68556592,-39342065.38154521
2020-08-13,8.356699981689452,,60555643,-46112094.39817082
2020-08-14,8.343899993896484,,52122637,-40168530.75045621
2020-08-17,8.322359991073608,,46846631,-43707323.868112504
2020-08-18,8.308240003585816,,40403379,-45652432.484546304
2020-08-19,8.295880002975464,,46369794,-39686017.484546304
2020-08-20,8.290800008773804,,39765347,-45921492.31564463
2020-08-21,8.281040010452271,,29799396,-48621311.30297893
2020-08-24,8.278740015029907,,40033879,-38386828.30297893
2020-08-25,8.272260026931763,,49894489,-48247438.30297893
2020-08-26,8.269520025253296,,57733036,-44984173.654185146
2020-08-27,8.26988003730774,,50438349,-42037320.0552904
2020-08-28,8.268640031814575,,34123377,-47550685.76211772
2020-08-31,8.263040018081664,,25449027,-56225035.76211772
2020-09-01,8.251180019378662,,12381346,-59985533.532157294
2020-09-02,8.24668002128601,,145455,-66950606.79735188
2020-09-03,8.236580028533936,,-12510262,-75673233.24495956
2020-09-04,8.236640014648437,,5918438,-70294578.09044388
2020-09-07,8.229340000152588,,-3281158,-75671811.08935589
2020-09-08,8.21738000869751,,-14910591,-87301244.08935589
2020-09-09,8.21068000793457,,-2118230,-76356113.14241746
2020-09-10,8.199519996643067,,-12335161,-76433526.85678342
2020-09-11,8.186219987869263,,-23273622,-87371987.85678342
2020-09-14,8.16807999610901,,-14932855,-80073791.874337
2020-09-15,8.146219987869262,,-25283137,-89353349.1782709
2020-09-16,8.129339990615845,,-14154914,-78225126.1782709
2020-09-17,8.112679986953735,,-23418788,-72404449.52958623
2020-09-18,8.08961998939514,,-46837080,-85178096.30740769
2020-09-21,8.054619989395142,,-75546273,-113887289.30740769
2020-09-22,8.018679990768433,,-88960428,-124294819.08094075
2020-09-23,7.980739994049072,,-77065783,-131820001.70746298
2020-09-24,7.943299989700318,,-87802936,-132272531.56011309
2020-09-25,7.903979997634888,,-96973323,-139955803.2232179
2020-09-28,7.87189998626709,,-83281043,-126263523.2232179
2020-09-29,7.8434399890899655,,-90639079,-132248066.03111306
2020-09-30,7.817339992523193,,-81169355,-128398774.4217057
2020-10-01,7.792519998550415,,-89963602,-133374466.4402804
2020-10-02,7.770980005264282,,-79925299,-126758288.70209162
2020-10-05,7.7564599990844725,,-69418266,-124610434.53073342
2020-10-06,7.75206000328064,,-53316780,-110020823.28892444
2020-10-07,7.75206000328064,,-43037476,-108473384.46321322
