Date,50_day_MA,200_day_MA,OBV,Acc/Dist
2021-12-09,,,12946400,868701.8846425372
2021-12-10,,,15597700,-445149.05380724627
2021-12-13,,,17091400,-922588.2297276079
2021-12-14,,,15918200,-1600968.574590391
2021-12-15,,,17827800,-845620.5204815947
2021-12-16,,,17330200,-1240268.8657919413
2021-12-17,,,16390000,-1222819.9386853336
2021-12-20,,,15985400,-1324561.5858323402
2021-12-21,,,16471300,-878455.5714450339
2021-12-22,,,17049600,-904933.1473573912
2021-12-23,,,17435700,-671076.0785346444
2021-12-27,,,18337000,-505671.56831224216
2021-12-28,,,18020700,-683351.0819888185
2021-12-29,,,17741500,-837177.4835866181
2021-12-30,,,17988100,-971985.6842702118
2021-12-31,,,18458400,-993999.8632656634
2022-01-03,,,17824300,-1538865.7258910846
2022-01-04,,,16535800,-2139035.738449472
2022-01-05,,,15683300,-2572094.4243028765
2022-01-06,,,16866500,-1587011.8288911555
2022-01-07,,,15969700,-2371341.9711973467
2022-01-10,,,15221100,-1820563.4534231792
2022-01-11,,,16230300,-1726835.5791977562
2022-01-12,,,15827800,-1977669.7994026719
2022-01-13,,,15092700,-2673348.4346788945
2022-01-14,,,14370900,-2454620.2770047043
2022-01-18,,,13830600,-2526055.703914594
2022-01-19,,,13357600,-2896406.656647203
2022-01-20,,,13887000,-3421613.292710677
2022-01-21,,,13041000,-3704392.1677118624
2022-01-24,,,15914400,-1131905.4044293556
2022-01-25,,,15193000,-1573306.9632112423
2022-01-26,,,16585500,-2647376.1992953815
2022-01-27,,,17345700,-2373729.2425029716
2022-01-28,,,17652400,-2106413.023241749
2022-01-31,,,17982500,-1990611.9343608245
2022-02-01,,,18693900,-1680051.500298891
2022-02-02,,,18047100,-2067220.6673382965
2022-02-03,,,17366700,-2671092.10676902
2022-02-04,,,17978600,-2414339.9324142486
2022-02-07,,,18477600,-2213487.7234992497
2022-02-08,,,18896400,-1881938.0528645695
2022-02-09,,,19448900,-1542368.499991655
2022-02-10,,,18589100,-2050192.055721979
2022-02-11,,,17936400,-2511025.588882682
2022-02-14,,,17512400,-2584595.751364218
2022-02-15,,,18131400,-2174168.812711418
2022-02-16,,,17764400,-2358809.097162939
2022-02-17,,,16980100,-2770588.8106247718
2022-02-18,73.84660011291504,,16024200,-3135078.94221489
2022-02-22,73.21640007019043,,15402800,-3439014.3778212443
2022-02-23,72.48020011901855,,14925800,-3828625.2769076386
2022-02-24,71.83040016174317,,16340100,-2525687.5083919344
2022-02-25,71.16820014953613,,15758600,-2866077.5543544013
2022-02-28,70.4776001739502,,14798200,-2553389.3556352085
2022-03-01,69.8176001739502,,14082900,-3184901.372178249
2022-03-02,69.18580017089843,,14836000,-2839254.1322095087
2022-03-03,68.48560020446777,,13691500,-3316982.4820193946
2022-03-04,67.62640014648437,,13021100,-3866409.05794912
2022-03-07,66.65880012512207,,11419100,-5305162.036748689
2022-03-08,65.64160011291504,,13133100,-4775472.341768741
2022-03-09,64.53460014343261,,14048400,-4675307.177564112
2022-03-10,63.42580017089844,,12848200,-5302854.987722905
2022-03-11,62.30040016174316,,9276300,-8407932.450865747
2022-03-14,61.1386001586914,,6786600,-9632470.305992646
2022-03-15,59.99360015869141,,7958800,-9664150.570495248
2022-03-16,59.13660011291504,,9864600,-8392378.321068073
2022-03-17,58.44400009155274,,11297700,-7104470.63742589
2022-03-18,57.9242000579834,,13329200,-5586476.096843332
2022-03-21,57.33800003051758,,15382300,-5516583.408886329
2022-03-22,56.90980010986328,,16594300,-5507736.1516264295
2022-03-23,56.508600082397464,,17360600,-5187117.983813656
2022-03-24,56.11940002441406,,18273100,-4346863.997748797
2022-03-25,55.70000007629395,,16804100,-4944367.71943539
2022-03-28,55.42260002136231,,17695800,-4307960.463084581
2022-03-29,55.227999954223634,,18396600,-3717037.2960540717
2022-03-30,55.044399948120116,,17078800,-3864674.9001074648
2022-03-31,54.87179992675781,,15264700,-4310901.8259164
2022-04-01,54.69239990234375,,16936700,-4698451.338140605
2022-04-04,54.67419990539551,,17921800,-4189204.350134269
2022-04-05,54.59539985656738,,19705200,-3215963.0897310586
2022-04-06,54.56219985961914,,16899400,-3403507.5863158284
2022-04-07,54.477399826049805,,15487900,-3556932.0719018714
2022-04-08,54.32159980773926,,14168300,-4278311.794395361
2022-04-11,54.1373998260498,,15135500,-3577692.818798427
2022-04-12,53.89539985656738,,16415400,-4025657.493303025
2022-04-13,53.62479988098144,,17449600,-3495333.508972548
2022-04-14,53.37219993591309,,16627700,-3771084.675375375
2022-04-18,53.236199951171876,,15434500,-3933266.384469718
2022-04-19,53.09199996948242,,16208600,-3316078.196116405
2022-04-20,52.81799987792969,,15486800,-3184715.7425754075
2022-04-21,52.30479988098145,,14539600,-4123195.637502257
2022-04-22,51.64819984436035,,13120800,-5380471.180715147
2022-04-25,51.122599868774415,,14130500,-4426181.628912907
2022-04-26,50.72719985961914,,12978500,-3656460.6013735244
2022-04-27,50.34679985046387,,12273900,-4265102.764025111
2022-04-28,49.958799819946286,,13129500,-3868020.9968658295
2022-04-29,49.579199905395505,,12284800,-4381133.204335094
2022-05-02,49.34919990539551,,11162500,-4416133.400938666
2022-05-03,49.21459991455078,,11984300,-4396673.502010742
2022-05-04,49.231799926757816,,13506100,-3178230.4541240344
2022-05-05,49.180599975585935,,11710400,-4092163.636839158
2022-05-06,48.890599975585936,,8901100,-6580636.227309784
2022-05-09,48.54039993286133,,4717600,-9675098.405490076
2022-05-10,48.18139991760254,,2481500,-10498528.40195246
2022-05-11,47.84839988708496,,360900,-10273995.80702484
