Date,50_day_MA,200_day_MA,OBV,Acc/Dist
2021-01-14,257.61359924316406,,-38581200,365037359.08510834
2021-01-15,256.77139923095706,,-17019600,355147620.5255472
2021-01-19,255.89019927978515,,6662300,368938518.7613305
2021-01-20,255.44499908447267,,51303100,363836478.26878554
2021-01-21,254.64599884033203,,30593200,356108917.72110987
2021-01-22,254.00779876708984,,17075000,360055245.77398187
2021-01-25,253.90459869384765,,36553600,359286680.3655242
2021-01-26,253.90999908447264,,51234800,373486610.8205358
2021-01-27,253.82879913330078,,35184400,359049250.38091916
2021-01-28,253.82719940185547,,45429300,365379856.336856
2021-01-29,253.7375994873047,,30736300,357499069.44232446
2021-02-01,253.89539978027344,,46025600,371821587.34888864
2021-02-02,253.86879974365235,,15491300,343850421.3632982
2021-02-03,253.93959930419922,,44671000,332767888.73943716
2021-02-04,253.8639993286133,,61434000,326610247.52258354
2021-02-05,253.77519989013672,,50415300,332323689.8051707
2021-02-08,253.42779998779298,,39694200,326794506.9296021
2021-02-09,253.2031997680664,,52127000,335438657.039295
2021-02-10,253.02939971923828,,65217800,336747778.36691767
2021-02-11,253.14079986572267,,80513600,328948138.2548758
2021-02-12,253.21759979248046,,71158500,328477353.3894334
2021-02-16,253.4051998901367,,87867200,314345978.3604065
2021-02-17,253.48359954833984,,101129600,318860851.31253076
2021-02-18,253.42879974365235,,85747300,320898664.35421693
2021-02-19,253.42059967041016,,71028900,309510985.4659139
2021-02-22,253.17879974365235,,56625400,295107485.4659139
2021-02-23,252.95779998779298,,40645100,305913455.55293953
2021-02-24,252.66720001220702,257.4263501739502,27813400,307821718.46228653
2021-02-25,252.17999969482423,257.6002501678467,9846100,290239256.2268641
2021-02-26,251.814599609375,257.7875001525879,-7624600,273298704.5477659
2021-03-01,251.5461996459961,257.9986501312256,6418700,278589876.0652595
2021-03-02,250.99679931640625,258.16425010681155,-8225500,264579598.99177945
2021-03-03,250.43359954833986,258.32720016479493,5346200,260580204.48175976
2021-03-04,249.84359954833985,258.40330017089843,-17618600,249886238.86034942
2021-03-05,249.3127996826172,258.48675018310547,-1630200,255834973.3376838
2021-03-08,248.72999969482422,258.53625022888184,-18768600,239977978.7324516
2021-03-09,248.36919982910158,258.66615020751954,-3477300,252030140.3417733
2021-03-10,248.61519989013672,258.8391502380371,-13968500,243340952.73465398
2021-03-11,248.98399993896484,259.0345502471924,1194000,254351824.84695137
