Date,Open,High,Low,Close,Adj Close,Volume
2020-12-16,214.75,220.11000061035156,214.72000122070312,219.27999877929688,214.90025329589844,35023300
2020-12-17,219.8699951171875,220.88999938964844,217.9199981689453,219.4199981689453,215.03744506835938,32515800
2020-12-18,218.58999633789062,219.69000244140625,216.02000427246094,218.58999633789062,214.22402954101562,63354900
2020-12-21,217.5500030517578,224.0,217.27999877929688,222.58999633789062,218.1441192626953,37181900
2020-12-22,222.69000244140625,225.6300048828125,221.85000610351562,223.94000244140625,219.4671630859375,22612200
2020-12-23,223.11000061035156,223.55999755859375,220.8000030517578,221.02000427246094,216.60548400878906,18699600
2020-12-24,221.4199981689453,223.61000061035156,221.1999969482422,222.75,218.30093383789062,10550600
2020-12-28,224.4499969482422,226.02999877929688,223.02000427246094,224.9600067138672,220.466796875,17933500
2020-12-29,226.30999755859375,227.17999267578125,223.5800018310547,224.14999389648438,219.6729736328125,17403200
2020-12-30,225.22999572753906,225.6300048828125,221.47000122070312,221.67999267578125,217.2523193359375,20272300
2020-12-31,221.6999969482422,223.0,219.67999267578125,222.4199981689453,217.97752380371094,20942100
2021-01-04,222.52999877929688,223.0,214.80999755859375,217.69000244140625,213.34201049804688,37130100
2021-01-05,217.25999450683594,218.52000427246094,215.6999969482422,217.89999389648438,213.5478057861328,23823000
2021-01-06,212.1699981689453,216.49000549316406,211.94000244140625,212.25,208.01063537597656,35930700
2021-01-07,214.0399932861328,219.33999633789062,213.7100067138672,218.2899932861328,213.93003845214844,27694500
2021-01-08,218.67999267578125,220.5800018310547,217.02999877929688,219.6199951171875,215.23345947265625,22956200
2021-01-11,218.47000122070312,218.91000366210938,216.72999572753906,217.49000549316406,213.14599609375,23031300
2021-01-12,216.5,217.10000610351562,213.32000732421875,214.92999267578125,210.6371307373047,23249300
2021-01-13,214.02000427246094,216.75999450683594,213.92999267578125,216.33999633789062,212.0189666748047,20087100
2021-01-14,215.91000366210938,217.4600067138672,212.74000549316406,213.02000427246094,208.76528930664062,29480800
2021-01-15,213.52000427246094,214.50999450683594,212.02999877929688,212.64999389648438,208.4026641845703,31746500
2021-01-19,213.75,216.97999572753906,212.6300048828125,216.44000244140625,212.11697387695312,30480900
2021-01-20,217.6999969482422,225.7899932861328,217.2899932861328,224.33999633789062,219.85916137695312,37777300
2021-01-21,224.6999969482422,226.3000030517578,222.4199981689453,224.97000122070312,220.47659301757812,30709400
2021-01-22,227.0800018310547,230.07000732421875,225.8000030517578,225.9499969482422,221.43702697753906,30172700
2021-01-25,229.1199951171875,229.77999877929688,224.22000122070312,229.52999877929688,224.9455108642578,33152100
2021-01-26,231.86000061035156,234.17999267578125,230.0800018310547,232.3300018310547,227.68959045410156,49169600
2021-01-27,238.0,240.44000244140625,230.13999938964844,232.89999389648438,228.24822998046875,69870600
2021-01-28,235.61000061035156,242.63999938964844,235.08999633789062,238.92999267578125,234.15777587890625,49111200
2021-01-29,235.99000549316406,238.02000427246094,231.35000610351562,231.9600067138672,227.3269805908203,42503100
2021-02-01,235.05999755859375,242.5,232.42999267578125,239.64999389648438,234.8634033203125,33314200
2021-02-02,241.3000030517578,242.30999755859375,238.69000244140625,239.50999450683594,234.7261962890625,25916300
2021-02-03,239.57000732421875,245.08999633789062,239.25999450683594,243.0,238.14649963378906,27158100
2021-02-04,242.66000366210938,243.24000549316406,240.3699951171875,242.00999450683594,237.17623901367188,25296100
2021-02-05,242.22999572753906,243.27999877929688,240.4199981689453,242.1999969482422,237.3624725341797,18054800
2021-02-08,243.14999389648438,243.67999267578125,240.80999755859375,242.47000122070312,237.62709045410156,22211900
2021-02-09,241.8699951171875,244.75999450683594,241.3800048828125,243.77000427246094,238.90110778808594,23565000
2021-02-10,245.0,245.9199981689453,240.88999938964844,242.82000732421875,237.9700927734375,22186700
2021-02-11,244.77999877929688,245.14999389648438,242.14999389648438,244.49000549316406,239.60675048828125,15751100
2021-02-12,243.92999267578125,245.3000030517578,242.72999572753906,244.99000549316406,240.0967254638672,16561100
2021-02-16,245.02999877929688,246.1300048828125,242.9199981689453,243.6999969482422,238.83251953125,26728500
2021-02-17,241.32000732421875,244.30999755859375,240.94000244140625,244.1999969482422,239.8737335205078,21653500
2021-02-18,241.8000030517578,243.92999267578125,240.86000061035156,243.7899932861328,239.470947265625,16925600
2021-02-19,243.75,243.86000061035156,240.17999267578125,240.97000122070312,236.70094299316406,25262600
2021-02-22,237.4199981689453,237.92999267578125,232.39999389648438,234.50999450683594,230.35536193847656,36446900
2021-02-23,230.3300018310547,234.8300018310547,228.72999572753906,233.27000427246094,229.13734436035156,30228700
2021-02-24,230.00999450683594,235.1999969482422,229.0,234.5500030517578,230.3946990966797,26339700
2021-02-25,232.0800018310547,234.58999633789062,227.8800048828125,228.99000549316406,224.9331817626953,39542200
2021-02-26,231.52999877929688,235.3699951171875,229.5399932861328,232.3800048828125,228.2631378173828,37819200
2021-03-01,235.89999389648438,237.47000122070312,233.14999389648438,236.94000244140625,232.74234008789062,25324000
2021-03-02,237.00999450683594,237.3000030517578,233.4499969482422,233.8699951171875,229.7267303466797,22812500
2021-03-03,232.16000366210938,233.5800018310547,227.25999450683594,227.55999755859375,223.52853393554688,34029500
2021-03-04,226.74000549316406,232.49000549316406,224.25999450683594,226.72999572753906,222.7132110595703,44727800
2021-03-05,229.52000427246094,233.27000427246094,226.4600067138672,231.60000610351562,227.49696350097656,41872800
2021-03-08,231.3699951171875,233.3699951171875,227.1300048828125,227.38999938964844,223.36154174804688,35267400
2021-03-09,232.8800048828125,235.3800048828125,231.6699981689453,233.77999877929688,229.63832092285156,33080500
2021-03-10,237.0,237.0,232.0399932861328,232.4199981689453,228.3024139404297,29746800
2021-03-11,234.9600067138672,239.1699981689453,234.30999755859375,237.1300048828125,232.92898559570312,29907600
2021-03-12,234.00999450683594,235.82000732421875,233.22999572753906,235.75,231.5734100341797,22653700
2021-03-15,234.9600067138672,235.19000244140625,231.80999755859375,234.80999755859375,230.65008544921875,26034900
2021-03-16,236.27999877929688,240.05999755859375,235.94000244140625,237.7100067138672,233.49868774414062,28092200
2021-03-17,236.14999389648438,238.5500030517578,233.22999572753906,237.0399932861328,232.84056091308594,29562100
2021-03-18,232.55999755859375,234.19000244140625,230.3300018310547,230.72000122070312,226.63253784179688,34833000
2021-03-19,231.02000427246094,232.47000122070312,229.35000610351562,230.35000610351562,226.2690887451172,46430700
2021-03-22,230.27000427246094,236.89999389648438,230.13999938964844,235.99000549316406,231.80917358398438,30127000
2021-03-23,237.49000549316406,241.0500030517578,237.07000732421875,237.5800018310547,233.37100219726562,31638400
2021-03-24,237.85000610351562,238.0,235.32000732421875,235.4600067138672,231.28855895996094,25620100
2021-03-25,235.3000030517578,236.94000244140625,231.57000732421875,232.33999633789062,228.22381591796875,34061900
2021-03-26,231.5500030517578,236.7100067138672,231.5500030517578,236.47999572753906,232.29046630859375,25479900
2021-03-29,236.58999633789062,236.8000030517578,231.8800048828125,235.24000549316406,231.0724639892578,25227500
2021-03-30,233.52999877929688,233.85000610351562,231.10000610351562,231.85000610351562,227.74253845214844,24792000
2021-03-31,232.91000366210938,239.10000610351562,232.38999938964844,235.77000427246094,231.5930633544922,43623500
2021-04-01,238.47000122070312,242.83999633789062,238.0500030517578,242.35000610351562,238.05650329589844,30338000
2021-04-05,242.75999450683594,249.9600067138672,242.6999969482422,249.07000732421875,244.65745544433594,36910600
2021-04-06,247.61000061035156,249.39999389648438,246.8800048828125,247.86000061035156,243.4688720703125,22931900
2021-04-07,247.80999755859375,250.92999267578125,247.19000244140625,249.89999389648438,245.4727325439453,22719800
2021-04-08,252.77000427246094,254.13999938964844,252.0,253.25,248.7633819580078,23625200
2021-04-09,252.8699951171875,255.99000549316406,252.44000244140625,255.85000610351562,251.3173370361328,24326800
2021-04-12,254.7100067138672,257.6700134277344,254.6199951171875,255.91000366210938,251.37628173828125,27148700
2021-04-13,257.260009765625,259.19000244140625,256.8299865722656,258.489990234375,253.91055297851562,23837500
2021-04-14,257.4800109863281,258.8299865722656,255.16000366210938,255.58999633789062,251.06192016601562,23070900
2021-04-15,257.92999267578125,259.92999267578125,257.7300109863281,259.5,254.9026336669922,25627500
2021-04-16,259.4700012207031,261.0,257.6000061035156,260.739990234375,256.1207275390625,24878600
2021-04-19,260.19000244140625,261.4800109863281,257.82000732421875,258.739990234375,254.15614318847656,23209300
2021-04-20,257.82000732421875,260.20001220703125,256.8399963378906,258.260009765625,253.68463134765625,19722900
2021-04-21,258.94000244140625,260.67999267578125,257.25,260.5799865722656,255.9635009765625,24030400
2021-04-22,260.2099914550781,261.7799987792969,255.63999938964844,257.1700134277344,252.61392211914062,25606200
2021-04-23,257.8800048828125,261.510009765625,257.2699890136719,261.1499938964844,256.5234069824219,21462600
2021-04-26,261.6600036621094,262.44000244140625,260.1700134277344,261.54998779296875,256.91632080078125,19763300
2021-04-27,261.5799865722656,263.19000244140625,260.1199951171875,261.9700012207031,257.32891845703125,31014200
2021-04-28,256.0799865722656,256.5400085449219,252.9499969482422,254.55999755859375,250.0501708984375,46903100
2021-04-29,255.4600067138672,256.1000061035156,249.0,252.50999450683594,248.03648376464844,40589000
2021-04-30,249.74000549316406,253.0800018310547,249.60000610351562,252.17999267578125,247.7123260498047,30945100
2021-05-03,253.39999389648438,254.35000610351562,251.1199951171875,251.86000061035156,247.3980255126953,19626600
2021-05-04,250.97000122070312,251.2100067138672,245.75999450683594,247.7899932861328,243.40011596679688,32756100
2021-05-05,249.05999755859375,249.5,245.82000732421875,246.47000122070312,242.10350036621094,21901300
2021-05-06,246.4499969482422,249.86000061035156,244.69000244140625,249.72999572753906,245.30575561523438,26491100
2021-05-07,252.14999389648438,254.3000030517578,251.1699981689453,252.4600067138672,247.98736572265625,27032900
2021-05-10,250.8699951171875,251.72999572753906,247.1199951171875,247.17999267578125,242.80091857910156,29299900
2021-05-11,244.5500030517578,246.60000610351562,242.57000732421875,246.22999572753906,241.8677520751953,33641600
2021-05-12,242.1699981689453,244.3800048828125,238.07000732421875,239.0,234.76585388183594,36684400
2021-05-13,241.8000030517578,245.60000610351562,241.4199981689453,243.02999877929688,238.72445678710938,29624300
2021-05-14,245.5800018310547,249.17999267578125,245.49000549316406,248.14999389648438,243.7537384033203,23901100
2021-05-17,246.5500030517578,246.58999633789062,243.52000427246094,245.17999267578125,240.83636474609375,24970200
2021-05-18,246.27000427246094,246.41000366210938,242.89999389648438,243.0800018310547,238.77357482910156,20168000
2021-05-19,239.30999755859375,243.22999572753906,238.60000610351562,243.1199951171875,239.3643035888672,25739800
2021-05-20,243.9600067138672,247.9499969482422,243.86000061035156,246.47999572753906,242.67237854003906,21800700
2021-05-21,247.57000732421875,248.3300018310547,244.74000549316406,245.1699981689453,241.3826446533203,21863100
2021-05-24,247.7899932861328,251.16000366210938,247.50999450683594,250.77999877929688,246.9059600830078,21411500
2021-05-25,251.77000427246094,252.75,250.82000732421875,251.72000122070312,247.83143615722656,17704300
2021-05-26,251.42999267578125,252.94000244140625,250.75,251.49000549316406,247.60501098632812,17771600
2021-05-27,251.1699981689453,251.47999572753906,249.25,249.30999755859375,245.45864868164062,24426200
2021-05-28,251.0,252.0800018310547,249.55999755859375,249.67999267578125,245.82293701171875,18270200
2021-06-01,251.22999572753906,251.2899932861328,246.9600067138672,247.39999389648438,243.57815551757812,23213300
2021-06-02,248.1300048828125,249.27000427246094,245.83999633789062,247.3000030517578,243.47975158691406,19406700
2021-06-03,245.22000122070312,246.33999633789062,243.0,245.7100067138672,241.91429138183594,25307700
2021-06-04,247.75999450683594,251.64999389648438,247.50999450683594,250.7899932861328,246.91580200195312,25281100
2021-06-07,249.97999572753906,254.08999633789062,249.80999755859375,253.80999755859375,249.88914489746094,23079200
2021-06-08,255.16000366210938,256.010009765625,252.50999450683594,252.57000732421875,248.66831970214844,22455000
2021-06-09,253.80999755859375,255.52999877929688,253.2100067138672,253.58999633789062,249.67254638671875,17937600
2021-06-10,254.2899932861328,257.4599914550781,253.6699981689453,257.239990234375,253.2661590576172,24563600
2021-06-11,257.989990234375,258.489990234375,256.6099853515625,257.8900146484375,253.90615844726562,18999700
2021-06-14,257.8999938964844,259.95001220703125,256.79998779296875,259.8900146484375,255.87522888183594,19150500
2021-06-15,259.7699890136719,259.989990234375,257.67999267578125,258.3599853515625,254.3688507080078,18038900
2021-06-16,259.3999938964844,260.5799865722656,254.4199981689453,257.3800048828125,253.40402221679688,27220000
2021-06-17,256.07000732421875,261.75,256.010009765625,260.8999938964844,256.86956787109375,27565500
